Age,Gender,Education Level,Job Title,Years of Experience,Salary,City,Seniority Level,Industry,Remote Status
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Remote
42.0,Male,PhD,Data Scientist,13.0,140000.0,Bangalore,Junior,Analytics,Hybrid
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Delhi,Mid,Management,Onsite
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,Bangalore,Junior,Sales,Remote
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Bangalore,Mid,Management,Onsite
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Pune,Junior,IT,Onsite
45.0,Male,PhD,Data Scientist,18.0,180000.0,Delhi,Junior,Analytics,Hybrid
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Delhi,Junior,IT,Remote
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Delhi,Mid,Management,Remote
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Hyderabad,Mid,Management,Onsite
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,Hyderabad,Junior,Sales,Hybrid
44.0,Male,PhD,Data Scientist,16.0,160000.0,Bangalore,Junior,Analytics,Remote
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Mumbai,Junior,IT,Hybrid
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Pune,Junior,General,Hybrid
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Mumbai,Mid,Management,Onsite
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Onsite
42.0,Male,PhD,Data Scientist,13.0,140000.0,Delhi,Junior,Analytics,Remote
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Hyderabad,Mid,Management,Remote
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,Delhi,Junior,Sales,Hybrid
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Bangalore,Mid,Management,Onsite
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Mumbai,Junior,IT,Onsite
45.0,Male,PhD,Data Scientist,18.0,180000.0,Pune,Junior,Analytics,Remote
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Mumbai,Junior,IT,Hybrid
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Bangalore,Mid,Management,Onsite
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Delhi,Mid,Management,Onsite
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,Bangalore,Junior,Sales,Onsite
44.0,Male,PhD,Data Scientist,16.0,160000.0,Mumbai,Junior,Analytics,Onsite
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Delhi,Junior,IT,Remote
36.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Hyderabad,Junior,General,Remote
31.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Hyderabad,Mid,Management,Remote
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Bangalore,Junior,General,Remote
42.0,Male,PhD,Data Scientist,13.0,140000.0,Pune,Junior,Analytics,Hybrid
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Hyderabad,Mid,Management,Hybrid
28.0,Male,High School,Junior Sales Associate,2.0,35000.0,Mumbai,Junior,Sales,Hybrid
39.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Mumbai,Mid,Management,Onsite
31.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Delhi,Junior,IT,Remote
45.0,Male,PhD,Data Scientist,18.0,180000.0,Mumbai,Junior,Analytics,Remote
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Hyderabad,Junior,IT,Onsite
40.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Mumbai,Mid,Management,Remote
33.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Hybrid
29.0,Female,High School,Junior Sales Associate,1.0,30000.0,Delhi,Junior,Sales,Onsite
44.0,Male,PhD,Data Scientist,16.0,160000.0,Delhi,Junior,Analytics,Hybrid
26.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Pune,Junior,IT,Hybrid
27.0,Male,Bachelor's Degree,Software Engineer,3.0,60000.0,Hyderabad,Junior,IT,Hybrid
38.0,Female,Master's Degree,Marketing Manager,9.0,100000.0,Delhi,Mid,Management,Remote
44.0,Male,PhD,Data Scientist,15.0,150000.0,Bangalore,Junior,Analytics,Hybrid
30.0,Female,Bachelor's Degree,Human Resources Coordinator,4.0,55000.0,Bangalore,Junior,General,Hybrid
23.0,Male,High School,Junior Sales Associate,1.0,30000.0,Bangalore,Junior,Sales,Remote
28.0,Female,Master's Degree,Software Developer,5.0,70000.0,Delhi,Junior,IT,Hybrid
34.0,Male,Bachelor's Degree,Operations Manager,8.0,90000.0,Hyderabad,Mid,Management,Remote
25.0,Female,Master's Degree,Marketing Coordinator,2.0,40000.0,Hyderabad,Junior,General,Remote
41.0,Male,PhD,Data Scientist,12.0,130000.0,Bangalore,Junior,Analytics,Onsite
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Mumbai,Mid,Management,Remote
26.0,Male,High School,Junior Sales Associate,2.0,35000.0,Mumbai,Junior,Sales,Remote
37.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Mumbai,Mid,Management,Onsite
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Bangalore,Junior,IT,Hybrid
46.0,Male,PhD,Data Scientist,18.0,180000.0,Bangalore,Junior,Analytics,Remote
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Pune,Junior,IT,Hybrid
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Hyderabad,Mid,Management,Remote
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Remote
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Delhi,Junior,Sales,Hybrid
43.0,Male,PhD,Data Scientist,16.0,160000.0,Bangalore,Junior,Analytics,Onsite
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Mumbai,Junior,IT,Remote
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Mumbai,Junior,General,Remote
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Mumbai,Mid,Management,Remote
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Hybrid
41.0,Male,PhD,Data Scientist,13.0,140000.0,Delhi,Junior,Analytics,Hybrid
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Hyderabad,Mid,Management,Remote
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Pune,Junior,Sales,Hybrid
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Delhi,Mid,Management,Hybrid
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Pune,Junior,IT,Hybrid
46.0,Male,PhD,Data Scientist,18.0,180000.0,Delhi,Junior,Analytics,Onsite
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Pune,Junior,IT,Remote
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Hyderabad,Mid,Management,Hybrid
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Onsite
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Mumbai,Junior,Sales,Onsite
43.0,Male,PhD,Data Scientist,16.0,160000.0,Pune,Junior,Analytics,Remote
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Hyderabad,Junior,IT,Remote
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Mumbai,Junior,General,Onsite
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Delhi,Mid,Management,Hybrid
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Onsite
41.0,Male,PhD,Data Scientist,13.0,140000.0,Mumbai,Junior,Analytics,Onsite
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Hyderabad,Mid,Management,Hybrid
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Hyderabad,Junior,Sales,Hybrid
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Hyderabad,Mid,Management,Hybrid
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Hyderabad,Junior,IT,Remote
46.0,Male,PhD,Data Scientist,18.0,180000.0,Mumbai,Junior,Analytics,Remote
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Bangalore,Junior,IT,Remote
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Bangalore,Mid,Management,Remote
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Bangalore,Mid,Management,Hybrid
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Bangalore,Junior,Sales,Remote
43.0,Male,PhD,Data Scientist,16.0,160000.0,Hyderabad,Junior,Analytics,Onsite
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Mumbai,Junior,IT,Remote
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Pune,Junior,General,Onsite
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Pune,Mid,Management,Onsite
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Bangalore,Junior,General,Onsite
41.0,Male,PhD,Data Scientist,13.0,140000.0,Hyderabad,Junior,Analytics,Remote
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Delhi,Mid,Management,Remote
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Mumbai,Junior,Sales,Hybrid
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Delhi,Mid,Management,Remote
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Hyderabad,Junior,IT,Hybrid
46.0,Male,PhD,Data Scientist,18.0,180000.0,Delhi,Junior,Analytics,Remote
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Delhi,Junior,IT,Onsite
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Pune,Mid,Management,Onsite
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Remote
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Delhi,Junior,Sales,Remote
43.0,Male,PhD,Data Scientist,16.0,160000.0,Bangalore,Junior,Analytics,Onsite
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Mumbai,Junior,IT,Onsite
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Bangalore,Junior,General,Remote
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Mumbai,Mid,Management,Onsite
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Pune,Junior,General,Remote
41.0,Male,PhD,Data Scientist,13.0,140000.0,Bangalore,Junior,Analytics,Remote
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Hyderabad,Mid,Management,Hybrid
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Delhi,Junior,Sales,Remote
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Delhi,Mid,Management,Hybrid
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Bangalore,Junior,IT,Hybrid
46.0,Male,PhD,Data Scientist,18.0,180000.0,Delhi,Junior,Analytics,Remote
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Mumbai,Junior,IT,Onsite
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Hyderabad,Mid,Management,Onsite
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Delhi,Mid,Management,Hybrid
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Delhi,Junior,Sales,Remote
43.0,Male,PhD,Data Scientist,16.0,160000.0,Bangalore,Junior,Analytics,Onsite
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Mumbai,Junior,IT,Onsite
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Delhi,Junior,General,Remote
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Bangalore,Mid,Management,Onsite
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Bangalore,Junior,General,Hybrid
41.0,Male,PhD,Data Scientist,13.0,140000.0,Mumbai,Junior,Analytics,Onsite
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Delhi,Mid,Management,Onsite
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Pune,Junior,Sales,Remote
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Mumbai,Mid,Management,Onsite
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Bangalore,Junior,IT,Onsite
46.0,Male,PhD,Data Scientist,18.0,180000.0,Mumbai,Junior,Analytics,Onsite
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Pune,Junior,IT,Onsite
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Bangalore,Mid,Management,Onsite
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Onsite
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Bangalore,Junior,Sales,Remote
43.0,Male,PhD,Data Scientist,16.0,160000.0,Mumbai,Junior,Analytics,Remote
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Hyderabad,Junior,IT,Remote
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Hyderabad,Junior,General,Remote
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Hyderabad,Mid,Management,Hybrid
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Delhi,Junior,General,Remote
41.0,Male,PhD,Data Scientist,13.0,140000.0,Delhi,Junior,Analytics,Onsite
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Pune,Mid,Management,Hybrid
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Hyderabad,Junior,Sales,Onsite
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Hyderabad,Mid,Management,Hybrid
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Hyderabad,Junior,IT,Onsite
46.0,Male,PhD,Data Scientist,18.0,180000.0,Mumbai,Junior,Analytics,Hybrid
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Delhi,Junior,IT,Hybrid
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Delhi,Mid,Management,Remote
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Hybrid
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Pune,Junior,Sales,Remote
43.0,Male,PhD,Data Scientist,16.0,160000.0,Delhi,Junior,Analytics,Hybrid
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Bangalore,Junior,IT,Remote
35.0,Female,Master's Degree,Marketing Coordinator,8.0,85000.0,Pune,Junior,General,Onsite
30.0,Male,Bachelor's Degree,Operations Manager,5.0,70000.0,Pune,Mid,Management,Hybrid
26.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Remote
41.0,Male,PhD,Data Scientist,13.0,140000.0,Bangalore,Junior,Analytics,Hybrid
33.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Mumbai,Mid,Management,Remote
27.0,Male,High School,Junior Sales Associate,2.0,35000.0,Pune,Junior,Sales,Hybrid
38.0,Female,Master's Degree,Marketing Manager,10.0,110000.0,Hyderabad,Mid,Management,Hybrid
29.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Hyderabad,Junior,IT,Remote
46.0,Male,PhD,Data Scientist,18.0,180000.0,Bangalore,Junior,Analytics,Remote
26.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Mumbai,Junior,IT,Hybrid
39.0,Female,Master's Degree,Human Resources Manager,11.0,120000.0,Hyderabad,Mid,Management,Hybrid
32.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Mumbai,Mid,Management,Hybrid
28.0,Female,High School,Junior Sales Associate,1.0,30000.0,Mumbai,Junior,Sales,Onsite
43.0,Male,PhD,Data Scientist,16.0,160000.0,Delhi,Junior,Analytics,Hybrid
27.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Pune,Junior,IT,Hybrid
24.0,Male,Bachelor's Degree,Software Engineer,2.0,55000.0,Delhi,Junior,IT,Remote
32.0,Female,Master's Degree,Marketing Manager,7.0,90000.0,Bangalore,Mid,Management,Hybrid
45.0,Male,PhD,Data Scientist,16.0,160000.0,Mumbai,Junior,Analytics,Remote
28.0,Female,Bachelor's Degree,Human Resources Coordinator,4.0,60000.0,Pune,Junior,General,Hybrid
22.0,Male,High School,Junior Sales Associate,1.0,25000.0,Delhi,Junior,Sales,Onsite
29.0,Female,Master's Degree,Software Developer,5.0,70000.0,Delhi,Junior,IT,Onsite
36.0,Male,Bachelor's Degree,Operations Manager,8.0,100000.0,Delhi,Mid,Management,Onsite
27.0,Female,Bachelor's Degree,Marketing Coordinator,3.0,45000.0,Bangalore,Junior,General,Remote
42.0,Male,PhD,Data Scientist,14.0,140000.0,Delhi,Junior,Analytics,Remote
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Bangalore,Mid,Management,Hybrid
25.0,Male,High School,Junior Sales Associate,2.0,30000.0,Pune,Junior,Sales,Remote
39.0,Female,Master's Degree,Marketing Manager,11.0,120000.0,Delhi,Mid,Management,Remote
30.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Pune,Junior,IT,Remote
47.0,Male,PhD,Data Scientist,19.0,190000.0,Pune,Junior,Analytics,Onsite
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Mumbai,Junior,IT,Onsite
40.0,Female,Master's Degree,Human Resources Manager,12.0,130000.0,Bangalore,Mid,Management,Hybrid
33.0,Male,Bachelor's Degree,Operations Manager,7.0,85000.0,Hyderabad,Mid,Management,Hybrid
29.0,Female,High School,Junior Sales Associate,1.0,25000.0,Bangalore,Junior,Sales,Remote
44.0,Male,PhD,Data Scientist,15.0,150000.0,Bangalore,Junior,Analytics,Hybrid
28.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Delhi,Junior,IT,Hybrid
36.0,Female,Master's Degree,Marketing Coordinator,9.0,100000.0,Mumbai,Junior,General,Onsite
31.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Bangalore,Mid,Management,Onsite
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Hyderabad,Junior,General,Remote
42.0,Male,PhD,Data Scientist,14.0,140000.0,Bangalore,Junior,Analytics,Hybrid
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Pune,Mid,Management,Hybrid
26.0,Male,High School,Junior Sales Associate,2.0,30000.0,Bangalore,Junior,Sales,Remote
39.0,Female,Master's Degree,Marketing Manager,11.0,120000.0,Delhi,Mid,Management,Hybrid
30.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Pune,Junior,IT,Hybrid
47.0,Male,PhD,Data Scientist,19.0,190000.0,Hyderabad,Junior,Analytics,Hybrid
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Delhi,Junior,IT,Hybrid
40.0,Female,Master's Degree,Human Resources Manager,12.0,130000.0,Mumbai,Mid,Management,Hybrid
33.0,Male,Bachelor's Degree,Operations Manager,7.0,85000.0,Hyderabad,Mid,Management,Hybrid
29.0,Female,High School,Junior Sales Associate,1.0,25000.0,Mumbai,Junior,Sales,Hybrid
44.0,Male,PhD,Data Scientist,15.0,150000.0,Bangalore,Junior,Analytics,Remote
28.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Bangalore,Junior,IT,Onsite
36.0,Female,Master's Degree,Marketing Coordinator,9.0,100000.0,Bangalore,Junior,General,Remote
31.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Hyderabad,Mid,Management,Onsite
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Hybrid
42.0,Male,PhD,Data Scientist,14.0,140000.0,Bangalore,Junior,Analytics,Remote
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Pune,Mid,Management,Onsite
26.0,Male,High School,Junior Sales Associate,2.0,30000.0,Bangalore,Junior,Sales,Remote
39.0,Female,Master's Degree,Marketing Manager,11.0,120000.0,Pune,Mid,Management,Remote
30.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Bangalore,Junior,IT,Remote
47.0,Male,PhD,Data Scientist,19.0,190000.0,Hyderabad,Junior,Analytics,Remote
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Delhi,Junior,IT,Hybrid
40.0,Female,Master's Degree,Human Resources Manager,12.0,130000.0,Hyderabad,Mid,Management,Onsite
33.0,Male,Bachelor's Degree,Operations Manager,7.0,85000.0,Delhi,Mid,Management,Remote
29.0,Female,High School,Junior Sales Associate,1.0,25000.0,Mumbai,Junior,Sales,Remote
44.0,Male,PhD,Data Scientist,15.0,150000.0,Hyderabad,Junior,Analytics,Remote
28.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Delhi,Junior,IT,Remote
36.0,Female,Master's Degree,Marketing Coordinator,9.0,100000.0,Mumbai,Junior,General,Remote
31.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Hyderabad,Mid,Management,Hybrid
27.0,Female,Master's Degree,Human Resources Coordinator,3.0,50000.0,Mumbai,Junior,General,Onsite
42.0,Male,PhD,Data Scientist,14.0,140000.0,Mumbai,Junior,Analytics,Hybrid
34.0,Female,Bachelor's Degree,Human Resources Manager,6.0,75000.0,Hyderabad,Mid,Management,Remote
26.0,Male,High School,Junior Sales Associate,2.0,30000.0,Pune,Junior,Sales,Hybrid
39.0,Female,Master's Degree,Marketing Manager,11.0,120000.0,Bangalore,Mid,Management,Remote
30.0,Male,Bachelor's Degree,Software Engineer,4.0,65000.0,Pune,Junior,IT,Onsite
47.0,Male,PhD,Data Scientist,19.0,190000.0,Mumbai,Junior,Analytics,Onsite
25.0,Female,Bachelor's Degree,Junior Software Developer,1.0,35000.0,Delhi,Junior,IT,Hybrid
40.0,Female,Master's Degree,Human Resources Manager,12.0,130000.0,Pune,Mid,Management,Onsite
33.0,Male,Bachelor's Degree,Operations Manager,7.0,85000.0,Mumbai,Mid,Management,Remote
29.0,Female,High School,Junior Sales Associate,1.0,25000.0,Mumbai,Junior,Sales,Hybrid
44.0,Male,PhD,Data Scientist,15.0,150000.0,Hyderabad,Junior,Analytics,Onsite
28.0,Male,Bachelor's Degree,Software Developer,3.0,60000.0,Mumbai,Junior,IT,Onsite
36.0,Female,Master's Degree,Marketing Coordinator,9.0,100000.0,Pune,Junior,General,Onsite
31.0,Male,Bachelor's Degree,Operations Manager,6.0,75000.0,Delhi,Mid,Management,Onsite
